account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag
A08142,Company_8142,Industrial & Logistics,Philippines,2025-12-01 16:24:39,ads,Free,39,True,False
A08143,Company_8143,Industrial & Logistics,Cambodia,2024-03-22 17:57:39,event,Free,36,True,False
A08144,Company_8144,Finance,Myanmar,2024-10-30 12:11:27,outbound,Free,49,True,True
A08145,Company_8145,Professional Services,Myanmar,2026-05-07 10:20:05,other,Enterprise,373,False,False
A08146,Company_8146,Finance,Cambodia,2025-02-04 13:13:31,other,Basic,17,True,False
A08147,Company_8147,Energy & Resources,Malaysia,2025-07-18 20:48:59,organic,Basic,8,False,False
A08148,Company_8148,Education,Indonesia,2025-02-08 16:01:20,event,Basic,7,False,False
A08149,Company_8149,Consumer & Lifestyle,Cambodia,2025-02-26 07:25:38,outbound,Free,39,True,True
A08150,Company_8150,Technology,Laos,2026-01-10 15:08:47,organic,Basic,23,False,False
A08151,Company_8151,Technology,Malaysia,2025-02-04 18:53:15,outbound,Free,43,True,True
A08152,Company_8152,Professional Services,Malaysia,2024-11-01 10:34:16,other,Basic,47,True,False
A08153,Company_8153,Professional Services,Cambodia,2025-05-15 09:48:29,ads,Free,49,True,True
A08154,Company_8154,Industrial & Logistics,Philippines,2024-06-29 00:32:55,event,Enterprise,126,False,True
A08155,Company_8155,Energy & Resources,Malaysia,2024-12-01 20:00:33,event,Enterprise,490,True,False
A08156,Company_8156,Consumer & Lifestyle,Philippines,2026-06-18 08:47:59,outbound,Free,39,True,False
A08157,Company_8157,E-commerce & Retail,Cambodia,2025-01-19 01:32:54,partner,Basic,33,False,False
A08158,Company_8158,Industrial & Logistics,Indonesia,2026-10-02 07:37:55,outbound,Pro,18,True,False
A08159,Company_8159,Finance,Brunei,2025-09-21 12:40:05,outbound,Free,32,True,False
A08160,Company_8160,Healthcare & Life Sciences,Malaysia,2024-06-29 00:07:11,event,Enterprise,273,True,True
A08161,Company_8161,Energy & Resources,Singapore,2025-06-01 01:06:06,outbound,Basic,13,False,False
A08162,Company_8162,E-commerce & Retail,Laos,2026-10-30 18:50:29,event,Basic,40,True,False
A08163,Company_8163,Consumer & Lifestyle,Cambodia,2025-10-03 13:57:55,event,Free,4,True,False
A08164,Company_8164,Consumer & Lifestyle,Indonesia,2025-06-02 02:43:32,other,Basic,41,True,False
A08165,Company_8165,Finance,Laos,2026-08-15 07:17:30,event,Free,15,True,False
A08166,Company_8166,Finance,Malaysia,2026-12-30 21:21:30,partner,Free,11,True,False
A08167,Company_8167,Consumer & Lifestyle,Myanmar,2025-04-26 14:27:07,ads,Pro,3,False,False
A08168,Company_8168,Energy & Resources,Philippines,2025-04-28 13:25:31,partner,Enterprise,331,False,True
A08169,Company_8169,Consumer & Lifestyle,Philippines,2024-02-21 06:06:37,organic,Basic,50,True,False
A08170,Company_8170,Healthcare & Life Sciences,Singapore,2024-11-08 08:03:32,outbound,Basic,30,False,True
A08171,Company_8171,Consumer & Lifestyle,Malaysia,2026-10-20 13:36:00,organic,Enterprise,342,False,False
A08172,Company_8172,Energy & Resources,Brunei,2026-11-02 07:20:52,event,Pro,38,True,False
A08173,Company_8173,Healthcare & Life Sciences,Laos,2025-03-15 12:58:20,outbound,Free,11,True,False
A08174,Company_8174,Finance,Philippines,2024-06-08 07:09:22,organic,Basic,3,True,True
A08175,Company_8175,E-commerce & Retail,Singapore,2026-03-08 11:58:10,event,Free,10,True,False
A08176,Company_8176,Healthcare & Life Sciences,Singapore,2024-08-10 23:28:02,organic,Pro,6,False,True
A08177,Company_8177,Finance,Laos,2024-10-05 14:09:10,outbound,Basic,23,True,False
A08178,Company_8178,E-commerce & Retail,Singapore,2025-02-02 19:01:20,other,Enterprise,474,False,False
A08179,Company_8179,Consumer & Lifestyle,Indonesia,2025-06-23 17:19:34,other,Enterprise,214,True,True
A08180,Company_8180,Consumer & Lifestyle,Malaysia,2026-08-18 01:57:08,outbound,Free,40,True,True
A08181,Company_8181,Professional Services,Laos,2026-12-26 21:39:58,partner,Pro,21,True,True
A08182,Company_8182,Healthcare & Life Sciences,Laos,2024-07-30 21:27:40,other,Pro,15,True,True
A08183,Company_8183,Healthcare & Life Sciences,Laos,2025-10-05 17:07:56,event,Basic,37,False,True
A08184,Company_8184,Finance,Indonesia,2024-11-06 10:12:44,organic,Pro,36,True,True
A08185,Company_8185,Education,Laos,2024-07-01 13:03:35,event,Basic,4,False,False
A08186,Company_8186,Healthcare & Life Sciences,Laos,2024-03-04 17:20:50,organic,Free,41,True,True
A08187,Company_8187,Healthcare & Life Sciences,Indonesia,2026-01-23 22:12:37,partner,Pro,48,False,True
A08188,Company_8188,Technology,Philippines,2026-12-03 15:15:17,organic,Pro,49,False,False
A08189,Company_8189,Finance,Cambodia,2026-04-29 19:25:57,organic,Pro,10,False,True
A08190,Company_8190,E-commerce & Retail,Indonesia,2025-08-17 19:46:00,organic,Pro,28,False,False
A08191,Company_8191,Professional Services,Brunei,2026-03-31 08:24:52,other,Enterprise,286,False,True
A08192,Company_8192,Technology,Cambodia,2024-05-11 23:23:35,ads,Pro,2,False,True
A08193,Company_8193,Consumer & Lifestyle,Singapore,2026-04-21 10:48:46,other,Basic,26,False,False
A08194,Company_8194,Consumer & Lifestyle,Malaysia,2024-08-06 03:46:49,ads,Pro,43,False,True
A08195,Company_8195,Finance,Indonesia,2025-07-09 16:18:37,partner,Basic,18,False,False
A08196,Company_8196,Professional Services,Myanmar,2025-03-29 13:50:17,ads,Enterprise,281,False,False
A08197,Company_8197,Education,Singapore,2026-07-08 09:09:05,other,Enterprise,409,True,True
A08198,Company_8198,Education,Cambodia,2024-08-31 14:18:21,organic,Free,45,True,False
A08199,Company_8199,Energy & Resources,Brunei,2024-12-16 06:26:10,partner,Free,41,True,True
A08200,Company_8200,Technology,Indonesia,2025-05-13 07:25:31,event,Free,3,True,False
A08201,Company_8201,Industrial & Logistics,Indonesia,2026-11-14 09:28:16,event,Basic,31,True,False
A08202,Company_8202,Finance,Singapore,2025-06-12 03:47:14,outbound,Free,41,True,True
A08203,Company_8203,Professional Services,Cambodia,2026-01-16 22:38:15,outbound,Free,14,True,True
A08204,Company_8204,Education,Singapore,2025-08-19 12:30:54,ads,Enterprise,213,False,False
A08205,Company_8205,Industrial & Logistics,Cambodia,2026-12-11 09:04:07,ads,Free,25,True,False
A08206,Company_8206,E-commerce & Retail,Singapore,2026-05-15 19:07:49,organic,Basic,23,False,False
A08207,Company_8207,Energy & Resources,Laos,2024-01-03 12:13:10,partner,Pro,8,False,False
A08208,Company_8208,E-commerce & Retail,Singapore,2025-04-23 17:34:16,outbound,Basic,20,False,True
A08209,Company_8209,Professional Services,Philippines,2025-02-25 00:33:11,organic,Free,7,True,False
A08210,Company_8210,Consumer & Lifestyle,Philippines,2024-10-20 06:13:26,partner,Pro,11,True,False
A08211,Company_8211,Education,Indonesia,2026-08-13 21:39:07,event,Pro,9,True,False
A08212,Company_8212,E-commerce & Retail,Singapore,2024-04-25 15:19:27,other,Free,14,True,True
A08213,Company_8213,Healthcare & Life Sciences,Philippines,2025-03-02 02:52:16,ads,Free,4,True,False
A08214,Company_8214,Consumer & Lifestyle,Cambodia,2026-02-28 11:02:29,event,Pro,4,False,True
A08215,Company_8215,Energy & Resources,Brunei,2025-06-14 14:31:49,ads,Pro,29,True,False
A08216,Company_8216,Technology,Philippines,2025-11-01 00:42:53,event,Free,4,True,False
A08217,Company_8217,Healthcare & Life Sciences,Singapore,2025-10-24 07:24:36,ads,Pro,42,False,False
A08218,Company_8218,Industrial & Logistics,Cambodia,2024-09-03 00:07:04,organic,Basic,30,True,True
A08219,Company_8219,Healthcare & Life Sciences,Indonesia,2024-09-12 03:01:41,partner,Basic,27,True,True
A08220,Company_8220,E-commerce & Retail,Malaysia,2025-07-20 02:37:17,outbound,Basic,46,True,False
A08221,Company_8221,E-commerce & Retail,Malaysia,2025-06-28 10:00:08,event,Basic,5,False,True
A08222,Company_8222,Education,Brunei,2024-02-21 01:46:01,partner,Basic,47,False,True
A08223,Company_8223,Industrial & Logistics,Indonesia,2026-02-13 07:50:59,outbound,Basic,14,False,False
A08224,Company_8224,Industrial & Logistics,Laos,2026-05-13 03:48:14,event,Enterprise,471,True,False
A08225,Company_8225,Industrial & Logistics,Myanmar,2025-07-03 18:07:07,event,Basic,20,False,False
A08226,Company_8226,Consumer & Lifestyle,Singapore,2025-07-10 07:00:36,partner,Enterprise,215,False,False
A08227,Company_8227,Technology,Myanmar,2024-07-01 16:52:28,outbound,Basic,24,False,False
A08228,Company_8228,Education,Malaysia,2026-07-19 15:11:38,organic,Pro,38,False,True
A08229,Company_8229,E-commerce & Retail,Malaysia,2024-06-03 11:13:17,outbound,Basic,42,True,True
A08230,Company_8230,Industrial & Logistics,Laos,2026-02-20 12:09:47,outbound,Basic,20,False,False
A08231,Company_8231,Professional Services,Singapore,2026-08-06 03:42:49,partner,Basic,23,True,False
A08232,Company_8232,Industrial & Logistics,Indonesia,2026-12-05 18:25:28,event,Basic,1,False,False
A08233,Company_8233,Technology,Laos,2026-12-29 19:35:27,organic,Pro,12,False,False
A08234,Company_8234,Energy & Resources,Singapore,2025-10-10 14:38:08,other,Free,30,True,False
A08235,Company_8235,E-commerce & Retail,Cambodia,2026-09-19 23:46:30,partner,Free,41,True,False
A08236,Company_8236,Healthcare & Life Sciences,Singapore,2024-09-28 12:19:05,ads,Free,50,True,False
A08237,Company_8237,Industrial & Logistics,Cambodia,2026-06-21 07:41:03,outbound,Pro,47,True,True
A08238,Company_8238,Finance,Laos,2025-08-10 06:05:55,event,Free,47,True,True
A08239,Company_8239,Finance,Malaysia,2025-12-21 20:29:54,other,Free,31,True,False
A08240,Company_8240,Energy & Resources,Laos,2024-05-31 12:44:43,partner,Free,39,True,True
A08241,Company_8241,Energy & Resources,Indonesia,2026-05-20 09:42:16,other,Basic,47,False,False
A08242,Company_8242,Finance,Myanmar,2024-12-18 17:03:51,event,Basic,43,True,False
A08243,Company_8243,Energy & Resources,Cambodia,2025-06-23 17:48:11,ads,Free,23,True,False
A08244,Company_8244,Finance,Cambodia,2026-05-04 14:07:36,organic,Pro,42,False,False
A08245,Company_8245,Consumer & Lifestyle,Laos,2026-06-06 13:10:21,event,Pro,5,False,False
A08246,Company_8246,Finance,Brunei,2025-12-11 17:17:47,partner,Free,5,True,False
A08247,Company_8247,Technology,Brunei,2026-08-01 07:26:20,organic,Basic,14,False,True
A08248,Company_8248,Energy & Resources,Myanmar,2025-05-03 13:44:21,other,Pro,19,False,False
A08249,Company_8249,Education,Singapore,2024-06-07 10:29:35,organic,Pro,29,False,True
A08250,Company_8250,Professional Services,Indonesia,2026-12-30 22:42:33,partner,Basic,32,True,False
A08251,Company_8251,Education,Cambodia,2026-11-10 12:27:05,organic,Enterprise,233,False,False
A08252,Company_8252,Professional Services,Laos,2024-01-26 14:21:55,organic,Pro,11,True,True
A08253,Company_8253,Industrial & Logistics,Malaysia,2026-03-08 23:07:47,partner,Free,41,True,False
A08254,Company_8254,Professional Services,Philippines,2026-06-04 21:21:08,ads,Free,30,True,True
A08255,Company_8255,Finance,Malaysia,2025-05-18 23:41:04,organic,Basic,46,True,False
A08256,Company_8256,Consumer & Lifestyle,Malaysia,2026-07-30 17:24:19,outbound,Free,14,True,False
A08257,Company_8257,Industrial & Logistics,Singapore,2025-12-24 17:05:29,other,Enterprise,478,False,False
A08258,Company_8258,Industrial & Logistics,Laos,2025-09-16 08:46:19,organic,Free,43,True,True
A08259,Company_8259,Professional Services,Laos,2024-11-24 04:08:13,event,Pro,7,True,True
A08260,Company_8260,Energy & Resources,Malaysia,2024-11-14 10:11:46,event,Basic,39,True,False
A08261,Company_8261,Industrial & Logistics,Cambodia,2024-09-05 17:42:44,ads,Basic,48,True,True
A08262,Company_8262,Energy & Resources,Myanmar,2025-10-08 00:18:11,event,Basic,43,True,True
A08263,Company_8263,Industrial & Logistics,Singapore,2026-11-11 04:33:16,event,Pro,17,False,True
A08264,Company_8264,Finance,Singapore,2026-09-28 23:27:04,organic,Free,28,True,True
A08265,Company_8265,E-commerce & Retail,Singapore,2024-09-20 15:13:30,event,Pro,23,False,False
A08266,Company_8266,Industrial & Logistics,Brunei,2025-02-06 01:36:16,partner,Basic,38,False,False
A08267,Company_8267,Education,Indonesia,2025-12-30 02:08:42,event,Free,17,True,False
A08268,Company_8268,Healthcare & Life Sciences,Philippines,2025-06-21 15:07:40,partner,Enterprise,388,False,False
A08269,Company_8269,Finance,Indonesia,2026-05-30 22:35:49,other,Enterprise,405,False,True
A08270,Company_8270,Technology,Brunei,2026-04-19 19:28:39,event,Pro,46,False,False
A08271,Company_8271,Finance,Brunei,2026-03-12 08:51:23,other,Free,43,True,True
A08272,Company_8272,Energy & Resources,Cambodia,2024-12-24 00:52:16,ads,Free,31,True,False
A08273,Company_8273,E-commerce & Retail,Laos,2024-11-09 20:28:34,organic,Free,16,True,True
A08274,Company_8274,Finance,Cambodia,2026-09-04 21:25:14,outbound,Enterprise,56,False,False
A08275,Company_8275,Healthcare & Life Sciences,Philippines,2026-02-20 17:32:51,event,Basic,39,False,False
A08276,Company_8276,Finance,Indonesia,2026-09-30 08:11:47,other,Free,33,True,False
A08277,Company_8277,Professional Services,Cambodia,2024-09-24 11:00:36,ads,Free,4,True,True
A08278,Company_8278,Healthcare & Life Sciences,Malaysia,2024-03-25 03:54:14,organic,Basic,34,True,False
A08279,Company_8279,Professional Services,Brunei,2026-07-26 20:28:25,outbound,Basic,50,False,False
A08280,Company_8280,Technology,Laos,2025-01-31 18:25:02,ads,Basic,31,True,True
A08281,Company_8281,Technology,Cambodia,2026-11-04 15:48:34,event,Enterprise,368,False,False
A08282,Company_8282,Finance,Philippines,2025-04-02 17:34:26,organic,Free,18,True,True
A08283,Company_8283,Healthcare & Life Sciences,Brunei,2024-07-12 06:04:22,ads,Basic,50,False,False
A08284,Company_8284,Technology,Indonesia,2026-02-07 01:28:30,organic,Basic,18,True,False
A08285,Company_8285,Energy & Resources,Brunei,2025-06-14 08:04:00,outbound,Pro,31,False,True
A08286,Company_8286,Professional Services,Brunei,2024-12-12 18:39:28,ads,Free,23,True,True
A08287,Company_8287,Finance,Malaysia,2025-09-26 14:11:58,ads,Basic,49,True,False
A08288,Company_8288,Industrial & Logistics,Malaysia,2026-08-10 13:42:50,partner,Enterprise,402,False,False
A08289,Company_8289,Industrial & Logistics,Philippines,2025-09-19 15:52:41,organic,Free,6,True,True
A08290,Company_8290,Technology,Cambodia,2026-09-11 16:30:07,organic,Free,11,True,False
A08291,Company_8291,Industrial & Logistics,Myanmar,2024-07-25 04:07:07,partner,Free,30,True,True
A08292,Company_8292,Industrial & Logistics,Cambodia,2026-09-16 02:31:11,event,Pro,43,False,False
A08293,Company_8293,Healthcare & Life Sciences,Malaysia,2024-07-17 15:18:37,organic,Free,45,True,True
A08294,Company_8294,Education,Myanmar,2026-09-10 07:26:03,event,Enterprise,103,True,False
A08295,Company_8295,Technology,Cambodia,2026-12-05 20:12:43,event,Enterprise,470,False,False
A08296,Company_8296,Education,Malaysia,2024-05-08 08:17:01,partner,Pro,34,True,True
A08297,Company_8297,Consumer & Lifestyle,Cambodia,2026-11-04 15:16:09,partner,Enterprise,348,True,False
A08298,Company_8298,Technology,Laos,2025-04-02 20:49:09,outbound,Basic,10,False,True
A08299,Company_8299,Finance,Philippines,2025-01-24 11:00:30,partner,Pro,20,False,False
A08300,Company_8300,Technology,Laos,2025-10-01 21:42:29,outbound,Free,17,True,True
A08301,Company_8301,Education,Laos,2025-05-20 17:50:55,partner,Free,19,True,False
A08302,Company_8302,Professional Services,Brunei,2025-10-15 10:45:52,partner,Pro,24,False,False
A08303,Company_8303,Professional Services,Myanmar,2025-05-09 07:24:20,partner,Free,9,True,False
A08304,Company_8304,Healthcare & Life Sciences,Singapore,2025-08-11 14:39:51,partner,Basic,2,False,True
A08305,Company_8305,Education,Cambodia,2025-01-05 01:52:06,organic,Enterprise,293,False,True
A08306,Company_8306,Industrial & Logistics,Philippines,2025-01-04 02:12:09,partner,Enterprise,100,True,True
A08307,Company_8307,Consumer & Lifestyle,Philippines,2025-02-08 21:05:05,ads,Basic,40,True,True
A08308,Company_8308,E-commerce & Retail,Cambodia,2025-11-16 12:48:06,partner,Pro,24,True,False
A08309,Company_8309,Technology,Indonesia,2024-06-28 13:20:39,event,Free,21,True,False
A08310,Company_8310,Finance,Cambodia,2026-11-18 07:17:46,partner,Free,49,True,False
A08311,Company_8311,Consumer & Lifestyle,Cambodia,2026-01-07 14:04:45,organic,Free,15,True,False
A08312,Company_8312,Consumer & Lifestyle,Malaysia,2025-11-21 13:55:41,ads,Free,5,True,True
A08313,Company_8313,Technology,Myanmar,2026-01-11 18:45:51,ads,Free,44,True,False
A08314,Company_8314,Professional Services,Philippines,2024-09-07 09:47:01,outbound,Free,39,True,False
A08315,Company_8315,E-commerce & Retail,Brunei,2024-11-21 19:34:08,organic,Free,24,True,False
A08316,Company_8316,Consumer & Lifestyle,Malaysia,2026-04-04 20:17:32,partner,Basic,34,True,False
A08317,Company_8317,Industrial & Logistics,Indonesia,2026-11-26 01:11:27,ads,Enterprise,452,False,False
A08318,Company_8318,Energy & Resources,Brunei,2024-05-16 02:18:41,other,Basic,18,False,False
A08319,Company_8319,Professional Services,Brunei,2024-04-04 15:55:29,event,Basic,23,False,False
A08320,Company_8320,Education,Cambodia,2024-07-09 05:52:18,event,Enterprise,459,False,True
A08321,Company_8321,Education,Cambodia,2024-07-05 13:50:17,other,Basic,46,False,True
A08322,Company_8322,Energy & Resources,Malaysia,2024-01-04 05:10:15,ads,Basic,13,True,True
A08323,Company_8323,Consumer & Lifestyle,Brunei,2025-04-24 13:08:40,event,Free,19,True,False
A08324,Company_8324,Education,Singapore,2025-11-21 23:46:44,event,Free,1,True,True
A08325,Company_8325,Education,Indonesia,2026-11-14 13:04:56,other,Enterprise,144,True,False
A08326,Company_8326,Consumer & Lifestyle,Indonesia,2024-02-19 14:36:52,organic,Enterprise,363,False,True
A08327,Company_8327,Education,Indonesia,2025-08-07 09:00:27,organic,Free,9,True,True
A08328,Company_8328,E-commerce & Retail,Laos,2026-10-18 15:19:16,partner,Basic,43,False,False
A08329,Company_8329,Consumer & Lifestyle,Brunei,2026-01-15 20:13:26,ads,Basic,37,False,False
A08330,Company_8330,Professional Services,Myanmar,2024-05-09 19:22:15,event,Enterprise,135,True,True
A08331,Company_8331,Finance,Cambodia,2024-05-01 08:10:39,outbound,Free,20,True,False
A08332,Company_8332,Energy & Resources,Cambodia,2024-09-09 22:54:22,organic,Enterprise,198,False,True
A08333,Company_8333,Finance,Malaysia,2025-11-15 12:44:32,ads,Basic,38,False,False
A08334,Company_8334,Consumer & Lifestyle,Philippines,2026-04-19 12:49:32,event,Free,6,True,False
A08335,Company_8335,Technology,Brunei,2026-06-14 04:37:54,event,Basic,28,False,True
A08336,Company_8336,Education,Singapore,2024-03-16 01:22:10,ads,Free,18,True,False
A08337,Company_8337,E-commerce & Retail,Indonesia,2025-12-26 02:27:57,organic,Basic,4,True,False
A08338,Company_8338,Energy & Resources,Brunei,2025-08-27 05:34:50,organic,Free,31,True,False
A08339,Company_8339,Industrial & Logistics,Malaysia,2024-02-22 05:49:19,outbound,Free,25,True,False
